"","bag_site","site_name","bags_label","finalTissue_VialLabel","finalTissue_condition","finalTissue_gonadIndex","gonad","condition"
"748","YorkRiver","S1_LOLA","MVP-LOLA-6","CviMVPf_251135","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","0 - No visible gonadal development","0","2"
"749","YorkRiver","S1_LOLA","MVP-LOLA-6","CviMVPf_251151","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","1 - Slight gonadal development, no clearly defined follicles","1","1"
"750","YorkRiver","S1_LOLA","MVP-LOLA-6","CviMVPf_251158","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"751","YorkRiver","S1_LOLA","MVP-LOLA-6","CviMVPf_251160","0 - Watery and transparent does not fill shell cavity, extreme shrinkage","0 - No visible gonadal development","0","0"
"752","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250908","0 - Watery and transparent does not fill shell cavity, extreme shrinkage","0 - No visible gonadal development","0","0"
"753","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250923","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","1 - Slight gonadal development, no clearly defined follicles","1","1"
"754","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250916","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","1 - Slight gonadal development, no clearly defined follicles","1","3"
"755","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250910","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","1 - Slight gonadal development, no clearly defined follicles","1","1"
"756","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250917","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"757","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250906","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","1 - Slight gonadal development, no clearly defined follicles","1","1"
"758","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250915","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","1 - Slight gonadal development, no clearly defined follicles","1","2"
"759","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250919","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","0 - No visible gonadal development","0","1"
"760","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250922","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","0 - No visible gonadal development","0","1"
"761","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250920","0 - Watery and transparent does not fill shell cavity, extreme shrinkage","0 - No visible gonadal development","0","0"
"762","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250929","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","0 - No visible gonadal development","0","1"
"763","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250914","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","0 - No visible gonadal development","0","1"
"764","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250924","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","0 - No visible gonadal development","0","1"
"765","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250925","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"766","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250930","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","0 - No visible gonadal development","0","1"
"767","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250911","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","0 - No visible gonadal development","0","1"
"768","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250932","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","1 - Slight gonadal development, no clearly defined follicles","1","2"
"769","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250913","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","0 - No visible gonadal development","0","2"
"770","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250921","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"771","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250931","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","1 - Slight gonadal development, no clearly defined follicles","1","2"
"772","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250909","0 - Watery and transparent does not fill shell cavity, extreme shrinkage","0 - No visible gonadal development","0","0"
"773","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250907","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","1 - Slight gonadal development, no clearly defined follicles","1","1"
"774","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250905","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","1"
"775","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250926","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","0 - No visible gonadal development","0","2"
"776","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250912","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","0 - No visible gonadal development","0","1"
"777","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250927","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","1 - Slight gonadal development, no clearly defined follicles","1","2"
"778","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250928","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","1 - Slight gonadal development, no clearly defined follicles","1","2"
"779","YorkRiver","W2_LA","MVP-LA-5","CviMVPf_250918","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","3"
"780","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250113","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","4 - Follicles clearly defined and engorged","4","3"
"781","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250136","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","1"
"782","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250118","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","1"
"783","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250133","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"784","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250124","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"785","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250123","4 - Tissue extremely opaque stands up, no visible organs, rich creamy color, no shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","4"
"786","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250126","0 - Watery and transparent does not fill shell cavity, extreme shrinkage","0 - No visible gonadal development","0","0"
"787","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250135","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"788","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250115","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"789","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250112","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"790","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250128","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","4 - Follicles clearly defined and engorged","4","2"
"791","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250141","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"792","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250122","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"793","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250117","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","3"
"794","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250137","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","1"
"795","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250138","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"796","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250121","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"797","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250134","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"798","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250139","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","4 - Follicles clearly defined and engorged","4","2"
"799","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250131","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","1"
"800","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250140","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"801","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250130","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"802","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250116","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"803","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250114","0 - Watery and transparent does not fill shell cavity, extreme shrinkage","0 - No visible gonadal development","0","0"
"804","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250129","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"805","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250125","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","3"
"806","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250120","3 - Tissue fills cavity, totally opaque, no organs visible, meat stands up, slight shrinkage","4 - Follicles clearly defined and engorged","4","3"
"807","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250119","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","1"
"808","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250132","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"809","Lewisetta","S1_LOLA","MVP-LOLA-3","CviMVPf_250127","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"810","YorkRiver","W4_VA","MVP-JR-4","CviMVPf_251471","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","1"
"811","YorkRiver","W4_VA","MVP-JR-4","CviMVPf_251465","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","3 - Follicles clearly defined and gonad appears to be full","3","2"
"812","YorkRiver","W4_VA","MVP-JR-4","CviMVPf_251476","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"813","YorkRiver","W4_VA","MVP-JR-4","CviMVPf_251296","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","0 - No visible gonadal development","0","1"
"814","YorkRiver","W4_VA","MVP-JR-4","CviMVPf_251470","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"815","YorkRiver","W4_VA","MVP-JR-4","CviMVPf_251292","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","0 - No visible gonadal development","0","1"
"816","YorkRiver","W4_VA","MVP-JR-4","CviMVPf_251462","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","1 - Slight gonadal development, no clearly defined follicles","1","1"
"817","YorkRiver","W4_VA","MVP-JR-4","CviMVPf_251291","2 - Tissue fills cavity and is opaque, organs not visible, meat unable to stand up, some  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","2"
"818","YorkRiver","W4_VA","MVP-JR-4","CviMVPf_251463","1 - Not watery or transparent, organs somewhat visible, fills shell cavity, moderate  shrinkage","2 - Gonad clearly obvious but follicles not clearly defined","2","1"
